POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,RATIO
Owner,0,0,2,BHK,950.0,1,1,"Bhopura,Ghaziabad",28.698133000000000,77.335746,38.0,25.0
Owner,0,0,2,BHK,950.0,1,1,"Paharia,Varanasi",25.362475,83.00909,38.0,25.0
Owner,0,1,2,BHK,950.0,1,1,"Sarjapur Road,Bangalore",12.86,77.786,38.0,25.0
Owner,0,0,2,BHK,950.0,1,1,"Kulamangalam,Madurai",10.011885000000000,78.11654200000000,38.0,25.0
Dealer,0,0,2,BHK,950.0,1,1,"Virar West,Mumbai",19.4559,72.8114,38.0,25.0
Dealer,0,0,2,BHK,950.0,1,1,"Shyam Nagar,Jaipur",26.809242000000000,75.741434,38.0,25.0
Owner,0,0,2,BHK,950.0,1,1,"Nehru Nagar III,Ghaziabad",19.062322,72.88075400000000,38.0,25.0
Dealer,0,0,2,BHK,950.0,1,1,"Chikhal Dongari,Lalitpur",24.6902,78.416,38.0,25.0
Owner,0,0,2,BHK,950.0,1,1,"Ghoshpara,Kolkata",22.598675,88.438512,38.0,25.0
Owner,0,0,3,BHK,925.0,1,1,"Lashkarpur,Kolkata",22.581404,88.10884,37.0,25.0
Owner,0,0,2,BHK,900.0,1,1,"Shivaji Peth,Kolhapur",16.692116,74.218423,36.0,25.0
Owner,0,0,2,BHK,900.0,1,1,"Pratap Vihar,Ghaziabad",28.6496,77.402621,36.0,25.0
Owner,0,0,2,BHK,900.0,1,1,"Harsha Layout,Bangalore",12.96991,77.59796,36.0,25.0
Dealer,0,1,2,BHK,850.0,1,1,"Virar West,Lalitpur",19.4559,72.8114,34.0,25.0
Owner,0,0,2,BHK,800.0,1,1,"Madambakkam,Chennai",12.900422,80.159352,32.0,25.0
Dealer,0,0,2,BHK,800.0,1,1,"Mangadu,Chennai",13.034709,80.105584,32.0,25.0
Owner,0,0,2,BHK,800.0,1,1,"Sector-73 Noida,Noida",28.588021,77.391359,32.0,25.0
Owner,0,0,2,BHK,800.0,1,1,"Manish Nagar,Nagpur",21.094632,79.074805,32.0,25.0
Dealer,0,0,2,BHK,800.0,1,1,"Kaikhali,Kolkata",22.632263000000000,88.43538200000000,32.0,25.0
Dealer,0,0,1,BHK,800.0,1,1,"Edapally,Kochi",9.930471,76.271273,32.0,25.0
Dealer,0,0,1,BHK,800.0,1,1,"Infopark,Kochi",10.009277,76.361736,32.0,25.0
Dealer,1,0,2,BHK,782.5,0,1,"Behala Chowrasta,Kolkata",22.486964,88.313191,31.3,25.0
Dealer,1,0,2,BHK,780.0,0,1,"Nager Bazar,Kolkata",22.54111,88.33778000000000,31.2,25.0
Dealer,0,0,1,BHK,775.0,1,1,"Sector-99 Noida,Noida",28.543278000000000,77.358896,31.0,25.0
Dealer,0,0,2,BHK,750.0,1,1,"Hazrat ganj,Lucknow",27.651998,79.206622,30.0,25.0
Owner,0,0,2,BHK,750.0,1,1,"Savedi,Ahmednagar",19.09806,74.7325,30.0,25.0
Owner,0,0,2,BHK,750.0,1,1,"Kandigai,Chennai",13.234221,80.212829,30.0,25.0
Owner,0,0,2,BHK,750.0,1,1,"Sector-2 Rajendra Nagar,Ghaziabad",28.684262,77.357147,30.0,25.0
Owner,0,0,2,BHK,750.0,1,1,"Vivek Nagar,Nanded",15.348479000000000,75.101093,30.0,25.0
Owner,0,0,1,BHK,750.0,1,1,"Bhekrai Nagar,Pune",18.527830000000000,73.875757,30.0,25.0
Builder,1,1,1,BHK,750.0,0,0,"Niranjanpur,Dehradun",30.3018,78.015,30.0,25.0
Owner,0,0,1,BHK,750.0,1,1,"Prem Mandir,Mathura",27.572154000000000,77.6723995,30.0,25.0
Owner,0,0,2,BHK,700.0,1,1,"Thatipur Chouhan Pyau,Gwalior",26.224055,78.201326,28.0,25.0
Owner,0,0,2,BHK,700.0,1,1,"New Alipore,Kolkata",22.530280000000000,88.33417,28.0,25.0
Owner,0,0,1,BHK,700.0,1,1,"Chitanya Nagar,Pune",19.576822,74.201197,28.0,25.0
Owner,0,1,1,BHK,700.0,1,1,"Hadapsar,Pune",18.49667,73.94167,28.0,25.0
Owner,0,0,2,BHK,680.0,1,1,"Banu Nagar,Chennai",13.134397,80.15945500000000,27.2,25.0
Dealer,1,0,1,BHK,675.0,0,1,"Badlapur,Mumbai",18.96667,72.83333,27.0,25.0
Owner,0,0,2,BHK,650.0,1,1,"NH-24 Highway,Ghaziabad",28.66667,77.41667,26.0,25.0
Owner,0,0,2,BHK,650.0,1,1,"Om Nagar,Nagpur",19.989899000000000,79.305594,26.0,25.0
Dealer,1,1,3,BHK,645.0,0,0,"Sector-63A Gurgaon,Gurgaon",28.359199,76.836683,25.8,25.0
Dealer,0,1,3,BHK,635.0,1,0,"Sector 82 Faridabad,Faridabad",28.394375,77.35722700000000,25.4,25.0
Dealer,0,1,3,BHK,635.0,1,0,"Sector 82 Faridabad,Faridabad",28.394375,77.35722700000000,25.4,25.0
Owner,0,0,2,BHK,625.0,1,1,"Anekal,Bangalore",12.732961,77.707059,25.0,25.0
Owner,0,0,2,BHK,625.0,1,1,"Sarada Pally,Kolkata",22.491207,88.325825,25.0,25.0
Dealer,0,0,1,BHK,625.0,1,1,"Bhekrai Nagar,Pune",18.527830000000000,73.875757,25.0,25.0
Owner,0,0,1,BHK,625.0,1,1,"Narhe,Pune",18.442587,73.829832,25.0,25.0
Owner,0,0,2,BHK,600.0,1,1,"Danish Kunj,Bhopal",23.25,77.41667,24.0,25.0
Owner,0,0,2,BHK,600.0,1,1,"Subhanpura,Vadodara",22.318485,73.162544,24.0,25.0
Owner,0,0,1,BHK,600.0,1,1,"Rajarhat,Kolkata",22.54111,88.33778000000000,24.0,25.0
Dealer,1,1,2,BHK,580.0,0,0,"Sector-89 Gurgaon,Gurgaon",28.418638,76.94541600000000,23.2,25.0
Dealer,1,0,1,BHK,575.0,0,1,"Ayappakkam,Chennai",13.09694,80.13194,23.0,25.0
Dealer,1,1,2,BHK,570.0,0,0,"Sector-103 Gurgaon,Gurgaon",28.49543,76.983016,22.8,25.0
Owner,0,0,1,BHK,550.0,1,1,"Hotgi,Solapur",17.58333,75.98333000000000,22.0,25.0
Dealer,1,0,1,BHK,550.0,0,1,"Sathe Nagar,Pune",18.144044,74.569395,22.0,25.0
Owner,0,0,1,BHK,550.0,1,1,"Pratap Vihar,Ghaziabad",28.6496,77.402621,22.0,25.0
Owner,0,1,1,BHK,550.0,1,1,"Deolai,Aurangabad",19.88879,75.34344,22.0,25.0
Owner,0,0,1,BHK,550.0,1,1,"Bagha Jatin,Kolkata",22.485533,88.377625,22.0,25.0
Owner,0,0,1,BHK,550.0,1,1,"Malnaka,Ratnagiri",16.98333,73.3,22.0,25.0
Dealer,1,1,2,BHK,547.5,0,0,"Sector-37C Gurgaon,Gurgaon",28.451220000000000,76.98514900000000,21.9,25.0
Dealer,1,0,2,BHK,540.0,0,0,"Sector-68 Gurgaon,Gurgaon",28.376683,77.047179,21.6,25.0
Owner,0,0,1,BHK,525.0,1,1,"Sector-73 Noida,Noida",28.588021,77.391359,21.0,25.0
Owner,0,0,2,BHK,500.0,1,1,"Ujala Nagar,Near Uttar Ujala press,Haldwani",29.22,79.52,20.0,25.0
Owner,0,0,2,BHK,500.0,1,1,"Vedapatti,Coimbatore",10.995621,76.88442000000000,20.0,25.0
Owner,0,1,1,BHK,500.0,1,1,"NH-8,Neemrana",12.973237,77.64685900000000,20.0,25.0
Dealer,0,0,1,BHK,500.0,1,1,"Ayyanthole,Thrissur",10.526103000000000,76.19383,20.0,25.0
Owner,0,0,1,BHK,500.0,1,1,"Ganganagar,Kolkata",22.301625,88.242147,20.0,25.0
Owner,0,0,1,BHK,500.0,1,1,"Panigate,Vadodara",22.3,73.2,20.0,25.0
Owner,0,0,2,BHK,450.0,1,1,"Sahibabad,Ghaziabad",28.6711,77.3683,18.0,25.0
Dealer,0,0,1,BHK,450.0,1,1,"Amar Shaheed Path,Lucknow",26.75,81.0,18.0,25.0
Owner,0,0,1,BHK,450.0,1,1,"Sector-82 Noida,Noida",28.527597000000000,77.389374,18.0,25.0
Owner,0,0,1,BHK,450.0,1,1,"Ghantaghar,Ghaziabad",28.661262,77.426478,18.0,25.0
Owner,0,0,1,BHK,450.0,1,1,"Dighi,Pune",19.524064000000000,75.057956,18.0,25.0
Owner,0,0,2,BHK,400.0,1,1,"Kuber Nagar,Gandhinagar",23.074025,72.642538,16.0,25.0
Owner,0,0,1,BHK,400.0,1,1,"Dilshad extension 2 bhopura,Ghaziabad",28.694042,77.331799,16.0,25.0
Dealer,1,1,1,BHK,315.0,0,0,"Sector-70 Gurgaon,Gurgaon",28.391441000000000,77.022829,12.6,25.0
Owner,0,0,1,BHK,300.0,1,1,"Tollygunge,Kolkata",22.5,88.35,12.0,25.0
Dealer,0,1,2,BHK,1134.716321,1,1,"Bileshivale,Bangalore",13.054202,77.674002,45.4,24.9937515638767
Dealer,0,0,3,BHK,2286.928268,1,1,"Pal Gam,Surat",21.189685,72.841062,91.5,24.9937515628415
Dealer,1,1,3,BHK,642.3394151000000,0,0,"Sector-70 Gurgaon,Gurgaon",28.391441000000000,77.022829,25.7,24.9937515603113
Owner,0,1,2,BHK,1224.0819390000000,1,1,"Varthur,Bangalore",12.9407,77.7466,49.0,24.9812640612245
Owner,0,0,2,BHK,1024.231826,1,1,"Eroor,Kochi",9.965402000000000,76.33268000000000,41.0,24.9812640487805
Dealer,0,0,2,BHK,1298.701299,1,1,"Ahinsa Khand 2,Ghaziabad",28.9196,76.8972,52.0,24.9750249807692
Owner,0,0,3,BHK,1748.2517480000000,1,1,"Morabadi,Ranchi",23.398893,85.335374,70.0,24.9750249714286
Owner,0,0,2,BHK,1373.283396,1,1,"Whitefield,Bangalore",12.9958935,77.761394,55.0,24.9687890181818
Dealer,1,0,2,BHK,709.113608,0,1,"Behala Chowrasta,Kolkata",22.486964,88.313191,28.4,24.9687890140845
Dealer,1,0,2,BHK,711.6104869,0,1,"Behala Chowrasta,Kolkata",22.486964,88.313191,28.5,24.9687890140351
Owner,0,0,3,BHK,1447.828258,1,1,"Zirakpur,Mohali",30.65,76.82,58.0,24.9625561724138
Dealer,0,1,2,BHK,1198.202696,1,1,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,48.0,24.9625561666667
Dealer,0,1,2,BHK,574.1387918000000,1,1,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,23.0,24.9625561652174
Owner,0,0,1,BHK,574.1387918000000,1,1,"Wagholi,Pune",18.5823,73.983,23.0,24.9625561652174
Dealer,0,0,3,BHK,1574.744198,1,1,"Electronic City,Bangalore",12.8458,77.6727,63.1,24.9563264342314
Owner,0,0,2,BHK,1322.685301,1,1,"G.M.S Road,Dehradun",38.96026502,-86.56196551,53.0,24.9563264339623
Owner,1,0,2,BHK,998.003992,0,1,"Rajpur,Kolkata",22.101107,88.374433,40.0,24.9500998
Owner,0,0,2,BHK,998.003992,1,1,"vinayaka,Varanasi",25.30694,83.00611000000000,40.0,24.9500998
Dealer,1,1,2,BHK,1120.259481,0,1,"Zirakpur,Chandigarh",30.662283000000000,76.822397,44.9,24.9500997995546
Dealer,0,0,3,BHK,1100.024944,1,1,"Chhalera,Noida",28.57,77.32,44.1,24.9438762811791
Dealer,1,1,4,BHK,2494.387628,0,1,"Sector-137 Noida,Noida",28.506454000000000,77.40956800000000,100.0,24.94387628
Dealer,0,0,2,BHK,848.0917935000000,1,1,"Garia,Kolkata",22.403867,88.47000600000000,34.0,24.9438762794118
Dealer,0,1,3,BHK,1875.779496,1,1,"Sector-20 Panchkula,Panchkula",30.6665,76.8625,75.2,24.9438762765957
Dealer,0,0,3,BHK,2195.0611120000000,1,1,"Tripunithura,Kochi",9.952439,76.36329650000000,88.0,24.9438762727273
Owner,0,0,3,BHK,1870.3241900000000,1,1,"Kundli,Sonipat",28.874383,77.113251,75.0,24.9376558666667
Owner,1,0,2,BHK,910.2244389,0,1,"Gola Road,Patna",25.61,85.14139,36.5,24.937655860274
Dealer,1,0,2,BHK,780.5486284,0,1,"Behala Chowrasta,Kolkata",22.486964,88.313191,31.3,24.9376558594249
Dealer,0,0,3,BHK,1695.337821,1,1,"Sector-137 Noida,Noida",28.506454000000000,77.40956800000000,68.0,24.9314385441176
Owner,0,0,2,BHK,797.8060334000000,1,1,"Surapet,Chennai",13.08389,80.27,32.0,24.93143854375
Dealer,1,1,3,BHK,1610.169492,0,1,"Zirakpur,Chandigarh",30.662283000000000,76.822397,64.6,24.9252243343653
Owner,0,0,2,BHK,849.9501496000000,1,1,"Vaishali Nagar,Indore",22.680741,75.832009,34.1,24.9252243284457
Dealer,0,1,2,BHK,949.6510469000000,1,1,"Sector-75 Noida,Noida",28.576117,77.382136,38.1,24.925224328084
Owner,0,0,4,BHK,1694.915254,1,1,"Raj Nagar Extension,Ghaziabad",26.900926000000000,75.775927,68.0,24.9252243235294
Owner,0,0,2,BHK,1171.1936210000000,1,1,"Eldeco II,Lucknow",26.860560000000000,80.91583,47.0,24.919013212766
Dealer,1,0,2,BHK,954.3982058,0,1,"Jalukbari,Guwahati",26.154874,91.670312,38.3,24.9190132062663
Owner,0,0,3,BHK,1993.0244150000000,1,1,"Maheshtala,Kolkata",22.486821,88.233267,80.0,24.9128051875
Owner,0,0,2,BHK,1121.076233,1,1,"Dixit Nagar,Lalitpur",24.690280000000000,78.41889,45.0,24.9128051777778
Owner,0,0,2,BHK,1121.076233,1,1,"Dixit Nagar,Nagpur",20.742166,80.104602,45.0,24.9128051777778
Dealer,0,1,3,BHK,645.0809465,1,1,"Sector 82 Faridabad,Faridabad",28.394375,77.35722700000000,25.9,24.9066002509653
Owner,1,0,4,BHK,1295.143213,0,1,"Rajpur,Kolkata",22.101107,88.374433,52.0,24.90660025
Dealer,0,1,3,BHK,1295.143213,1,1,"Sector-74 Noida,Noida",28.577673000000000,77.389781,52.0,24.90660025
Owner,0,0,2,BHK,821.9178082000000,1,1,"R.K Pally,Kolkata",22.65,88.34,33.0,24.9066002484848
Owner,0,0,2,BHK,772.1046077000000,1,1,"Companypady,Ernakulam",9.97833,76.28361,31.0,24.9066002483871
Dealer,0,0,2,BHK,996.0159363,1,1,"Kanakpura Road,Bangalore",12.896796,77.5724,40.0,24.9003984075
Dealer,0,0,2,BHK,996.0159363,1,1,"Kanakpura Road,Bangalore",12.896796,77.5724,40.0,24.9003984075
Dealer,1,1,4,BHK,3486.0557770000000,0,1,"Sector-82 Mohali,Mohali",30.654128000000000,76.732427,140.0,24.9003984071429
Dealer,0,1,3,BHK,1855.079681,1,1,"Zirakpur,Chandigarh",30.662283000000000,76.822397,74.5,24.9003984026846
Owner,0,1,2,BHK,1245.01992,1,1,"Noida Extension,Noida",28.579004000000000,77.431173,50.0,24.9003984
Owner,0,0,2,BHK,1070.717131,1,1,"Horamavu,Bangalore",13.0318,77.6583,43.0,24.9003983953488
Dealer,1,1,2,BHK,570.077172,0,1,"Sector 89 Faridabad,Faridabad",28.431903000000000,77.36482100000000,22.9,24.894199650655
Owner,0,0,2,BHK,868.8075678000000,1,1,"Off Manish Nagar, Beltarodi Road,Nagpur",21.121394,79.048691,34.9,24.8941996504298
Dealer,0,0,2,BHK,1120.238984,1,1,"Manish Nagar,Nagpur",21.094632,79.074805,45.0,24.8941996444444
Dealer,0,0,3,BHK,1493.2802390000000,1,1,"Vytilla,Kochi",9.966018,76.318152,60.0,24.8880039833333
Owner,0,1,1,BHK,584.8680936000000,1,1,"Shahpur Bamheta,Ghaziabad",28.652011000000000,77.482362,23.5,24.8880039829787
Owner,0,0,2,BHK,1070.184171,1,1,"Electronic City,Bangalore",12.8458,77.6727,43.0,24.8880039767442
Owner,0,0,2,BHK,1045.036079,1,1,"Narendrapur,Kolkata",22.43917,88.39583,42.0,24.8818114047619
Owner,0,0,2,BHK,1045.036079,1,1,"Chikkathoguru,Bangalore",12.855866,77.649488,42.0,24.8818114047619
Owner,0,0,2,BHK,1045.036079,1,1,"Sector-137 Noida,Noida",28.506454000000000,77.40956800000000,42.0,24.8818114047619
Dealer,0,0,4,BHK,2460.811147,1,1,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,98.9,24.8818113953488
Dealer,1,1,2,BHK,962.926101,0,1,"Moshi,Pune",18.669919,73.853723,38.7,24.8818113953488
Owner,0,0,2,BHK,908.1861159,1,1,"Iggalur,Bangalore",12.788270000000000,77.70558300000000,36.5,24.8818113945205
Owner,0,0,2,BHK,995.0248756000000,1,1,"Shakti Nagar,Kota",28.679760000000000,77.195518,40.0,24.87562189
Owner,0,0,2,BHK,995.0248756000000,1,1,"Kizhakkambalam,Kochi",9.930471,76.271273,40.0,24.87562189
Dealer,0,0,2,BHK,995.0248756000000,1,1,"Pritam Nagar,Allahabad",25.459199000000000,81.787387,40.0,24.87562189
Owner,0,0,3,BHK,1367.818951,1,1,"Siruseri,Chennai",12.833224000000000,80.210726,55.0,24.8694354727273
Dealer,1,1,4,BHK,2375.0310870000000,0,1,"Sector-137 Noida,Noida",28.506454000000000,77.40956800000000,95.5,24.8694354659686
Dealer,0,0,2,BHK,920.1691122000000,1,1,"Rajarhat,Kolkata",22.54111,88.33778000000000,37.0,24.8694354648649
Dealer,0,1,1,BHK,460.08455610000000,1,1,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,18.5,24.8694354648649
Dealer,1,1,3,BHK,1390.201442,0,1,"Mihan,Nagpur",21.15389,79.08306,55.9,24.8694354561717
Dealer,0,0,2,BHK,870.213824,1,1,"Garia,Kolkata",22.403867,88.47000600000000,35.0,24.8632521142857
Dealer,0,0,2,BHK,870.213824,1,1,"Pallisree,Kolkata",22.505812,88.299199,35.0,24.8632521142857
Owner,0,0,2,BHK,895.0770761,1,1,"Talegaon,Pune",18.441256,74.647361,36.0,24.8632521138889
Owner,0,1,2,BHK,944.8035803000000,1,1,"Raj Nagar Extension,Ghaziabad",26.900926000000000,75.775927,38.0,24.8632521131579
Owner,0,0,2,BHK,845.1404425000000,1,1,"Khardah,Kolkata",22.72,88.38,34.0,24.8570718382353
Owner,0,0,2,BHK,1205.567984,1,1,"Mungul,Margao",15.286711000000000,73.938971,48.5,24.8570718350515
Dealer,0,0,3,BHK,1317.097416,1,1,"Noida Extension,Noida",28.579004000000000,77.431173,53.0,24.8508946415094
Dealer,0,0,3,BHK,1615.308151,1,1,"Fatehgunj,Vadodara",22.337051000000000,73.182794,65.0,24.8508946307692
Owner,0,0,3,BHK,1615.308151,1,1,"Sahastradhara Road,Dehradun",30.382066,78.123734,65.0,24.8508946307692
Owner,0,0,2,BHK,1242.236025,1,1,"Vignana Nagar,Bangalore",12.973432,77.68242,50.0,24.8447205
Dealer,0,0,3,BHK,1299.378882,1,1,"Kaushambi,Ghaziabad",28.638934000000000,77.32645700000000,52.3,24.8447204971319
Owner,0,0,3,BHK,1490.312966,1,1,"Ramavarappadu,Vijayawada",16.531879,80.670951,60.0,24.8385494333333
Dealer,0,1,3,BHK,1860.407352,1,1,"Zirakpur,Chandigarh",30.662283000000000,76.822397,74.9,24.8385494259012
Dealer,0,1,3,BHK,1860.407352,1,1,"Zirakpur,Chandigarh",30.662283000000000,76.822397,74.9,24.8385494259012
Owner,0,0,3,BHK,1862.428607,1,1,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,75.0,24.8323814266667
Owner,1,0,2,BHK,744.9714428,0,1,"Bhopura,Ghaziabad",28.698133000000000,77.335746,30.0,24.8323814266667
Owner,0,0,2,BHK,1105.0409730000000,1,1,"Adityanagar,Bangalore",12.96991,77.59796,44.5,24.8323814157303
Dealer,1,0,3,BHK,1077.19037,0,1,"Jessore Road,Kolkata",22.54111,88.33778000000000,43.4,24.8200546082949
Dealer,1,1,1,BHK,441.796972,0,1,"Mall Road,Solan",28.478337,77.092831,17.8,24.8200546067416
Owner,0,0,3,BHK,1365.103003,1,1,"Kada Agrahara,Bangalore",13.078742,77.69619,55.0,24.8200546
Owner,0,0,3,BHK,1365.103003,1,1,"Bolarum,Secunderabad",17.51444,78.51361,55.0,24.8200546
Owner,0,0,3,BHK,1365.103003,1,1,"Shankar Nagar,Amravati",21.158795,77.317542,55.0,24.8200546
Owner,0,1,3,BHK,1365.103003,1,1,"Bolarum,Secunderabad",17.51444,78.51361,55.0,24.8200546
Owner,0,0,3,BHK,1700.17374,1,1,"Malviya Nagar,Jaipur",26.850391,75.814198,68.5,24.8200545985401
Owner,0,1,2,BHK,1017.369727,1,1,"Gandhi Path,Jaipur",25.879721,86.587391,41.0,24.8138957804878
Owner,0,0,2,BHK,1265.194741,1,1,"Pratapgunj,Vadodara",22.318820000000000,73.182263,51.0,24.8077400196078
Owner,0,0,2,BHK,1116.0714290000000,1,1,"Horamavu,Bangalore",13.0318,77.6583,45.0,24.8015873111111
Owner,0,0,3,BHK,1364.087302,1,1,"Narasimha Colony,Secunderabad",17.45,78.5,55.0,24.8015873090909
Owner,0,0,2,BHK,868.0555556000000,1,1,"Suchitra,Secunderabad",17.45,78.5,35.0,24.8015873028571
Owner,0,0,3,BHK,1240.079365,1,1,"Dum Dum Park,Kolkata",22.630965,88.378465,50.0,24.8015873
Owner,0,1,2,BHK,620.0396825,1,1,"Bebadohal,Pune",18.52361,73.84778,25.0,24.8015873
Owner,0,0,1,BHK,372.0238095,1,1,"Kalol,Gandhinagar",23.2257,72.51679,15.0,24.8015873
Dealer,0,1,3,BHK,1500.0,1,1,"Sector-82 Noida,Noida",28.527597000000000,77.389374,60.6,24.8
Owner,0,1,2,BHK,1190.1810070000000,1,1,"Gunjur,Bangalore",12.923762,77.736688,48.0,24.7954376458333
Dealer,0,0,1,BHK,471.1133152,1,1,"Kestopur,Kolkata",22.605438,88.422084,19.0,24.7954376421053
Dealer,0,0,3,BHK,1661.294322,1,1,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,67.0,24.795437641791
Dealer,0,0,4,BHK,2479.543764,1,1,"Harlur Road,Bangalore",12.904179,77.665897,100.0,24.79543764
Owner,0,0,2,BHK,942.2266303000000,1,1,"Motilal Gupta Road,Kolkata",22.156063,88.351394,38.0,24.7954376394737
Owner,0,0,3,BHK,1487.726258,1,1,"Nipania,Indore",22.760061,75.928572,60.0,24.7954376333333
Dealer,0,1,3,BHK,1549.714852,1,1,"Bariatu,Ranchi",23.399528,85.357421,62.5,24.795437632
Owner,0,1,2,BHK,1189.885969,1,1,"Chala,Vapi",20.386816,72.90114800000000,48.0,24.7892910208333
Owner,0,0,1,BHK,446.09665430000000,1,1,"Kalol,Gandhinagar",23.2257,72.51679,18.0,24.7831474611111
Dealer,0,0,3,BHK,1425.030979,1,1,"Belatur,Bangalore",13.012767,77.756579,57.5,24.7831474608696
Dealer,0,0,2,BHK,1239.157373,1,1,"Shampur,Bhubaneswar",20.303208000000000,85.77123,50.0,24.78314746
Dealer,0,0,3,BHK,1140.024783,1,1,"Kalikapur,Kolkata",22.127030000000000,88.51872900000000,46.0,24.7831474565217
Owner,0,0,2,BHK,1140.024783,1,1,"Shalimar garden,Ghaziabad",28.686091000000000,77.334644,46.0,24.7831474565217
Owner,0,0,1,BHK,545.0941526,1,1,"Navali,Palghar",19.708959,72.7893,22.0,24.7770069363636
Owner,1,1,2,BHK,1139.742319,0,1,"Salan Gaon,Dehradun",30.488981,78.646387,46.0,24.7770069347826
Owner,0,0,2,BHK,1114.9653120000000,1,1,"Sanne Amanikere,Bangalore",13.233384,77.695502,45.0,24.7770069333333
Owner,0,0,2,BHK,866.9804310000000,1,1,"Thrippunithura,Ernakulam",9.946434,76.347436,35.0,24.7708694571429
Dealer,0,1,2,BHK,592.02378,1,1,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,23.9,24.7708694560669
Owner,0,1,2,BHK,1114.413076,1,1,"Sector-143 Noida,Noida",28.5035,77.426447,45.0,24.7647350222222
Owner,0,0,1,BHK,520.0594354,1,1,"Nagothane,Raigad",18.5422,73.1349,21.0,24.7647350190476
Dealer,1,1,3,BHK,1609.707776,0,1,"Zirakpur,Chandigarh",30.662283000000000,76.822397,65.0,24.7647350153846
Owner,0,0,2,BHK,1324.913323,1,1,"Sector 82 Faridabad,Faridabad",28.394375,77.35722700000000,53.5,24.7647350093458
Owner,0,0,2,BHK,1237.930181,1,1,"Navelim,Margao",15.256633000000000,73.966291,50.0,24.75860362
Owner,0,0,2,BHK,990.3441446,1,1,"Verna,Goa",48.134195,11.584111,40.0,24.758603615
Owner,1,1,2,BHK,519.9306759,0,1,"Sector-26 Rewari,Rewari",28.183330000000000,76.61667,21.0,24.7586036142857
Owner,0,0,1,BHK,916.0683337000000,1,1,"Benkar Nagar,Pune",18.52361,73.84778,37.0,24.7586036135135
Owner,0,0,3,BHK,1213.1715770000000,1,1,"Uttarpara,Kolkata",22.67,88.35,49.0,24.7586036122449
Dealer,0,0,4,BHK,2030.205496,1,1,"Sector-91 Mohali,Mohali",30.698017,76.679016,82.0,24.7586036097561
Dealer,1,1,3,BHK,1423.267327,0,1,"Madhurawada,Visakhapatnam",17.815234,83.35818,57.5,24.7524752521739
Owner,0,0,3,BHK,1485.148515,1,1,"Manapullikavu,Palakkad",10.756653,76.670536,60.0,24.75247525
Owner,0,0,3,BHK,1287.128713,1,1,"Padur,Chennai",19.894104000000000,102.136839,52.0,24.75247525
Owner,0,0,2,BHK,1287.128713,1,1,"Virupakshapura,Bangalore",13.066394,77.571988,52.0,24.75247525
Dealer,0,1,3,BHK,745.049505,1,1,"Sector 82 Faridabad,Faridabad",28.394375,77.35722700000000,30.1,24.7524752491694
Dealer,0,1,2,BHK,990.0990099000000,1,1,"Kate Wasti,Pune",45.073846,7.680335,40.0,24.7524752475
Dealer,0,0,2,BHK,1200.197971,1,1,"Bagmugaliya,Bhopal",23.19046,77.473795,48.5,24.7463499175258
Builder,0,1,3,BHK,1484.7809950000000,1,0,"Peer Muchalla,Panchkula",30.660437000000000,76.861517,60.0,24.7463499166667
Owner,0,0,2,BHK,989.8539965,1,1,"Begur Mico layout,Bangalore",12.8706,77.6279,40.0,24.7463499125
Dealer,0,0,3,BHK,1509.153884,1,1,"Undri,Pune",18.452663,73.93104,61.0,24.7402276065574
Dealer,1,1,4,BHK,2300.272075,0,1,"Mullanpur,Chandigarh",30.73528,76.79111,93.0,24.7341083333333
Dealer,0,1,3,BHK,1855.058125,1,1,"Zirakpur,Chandigarh",30.662283000000000,76.822397,75.0,24.7341083333333
Dealer,1,1,3,BHK,1733.8609940000000,0,1,"Mastemau,Lucknow",26.80382,81.028655,70.1,24.7341083309558
Dealer,0,0,3,BHK,1211.971308,1,1,"Horamavu Agara,Bangalore",13.0318,77.6583,49.0,24.7341083265306
Dealer,1,0,2,BHK,1013.847676,0,1,"Kahilipara,Guwahati",26.142985,91.767427,41.0,24.727992097561
Owner,0,0,3,BHK,1360.039565,1,1,"Ghatkesar,Secunderabad",17.45,78.5,55.0,24.7279920909091
Owner,0,0,3,BHK,1310.2595800000000,1,1,"New perungalathur,Chennai",12.9182,80.0824,53.0,24.7218788679245
Dealer,0,0,1,BHK,618.0469716,1,1,"Tagore Park,Kolkata",22.501999000000000,88.358098,25.0,24.721878864
Dealer,0,0,1,BHK,618.0469716,1,1,"Kelambakkam,Chennai",12.78627,80.22042000000000,25.0,24.721878864
Owner,0,0,2,BHK,1038.062284,1,1,"Surapet,Chennai",13.08389,80.27,42.0,24.7157686666667
Owner,0,0,2,BHK,766.1888285,1,1,"Vavol,Gandhinagar",23.22533,72.619511,31.0,24.7157686612903
Owner,0,1,1,BHK,692.0415225000000,1,1,"Wagholi,Pune",18.5823,73.983,28.0,24.7157686607143
